id sire dam EBV sex
13251 11753 12258       17.19686283 2
13252 11753 12258       14.26345147 1
13253 13057 12902       16.81182438 2
13254 13057 12902       20.83250241 1
13255 12167 12529       14.61299969 1
13256 12167 12529       13.72037614 2
13257 12623 12303       21.89654183 2
13258 12623 12303       17.03588839 1
13259 12739 12261       13.79119817 2
13260 12739 12261       19.34632128 1
13261 13079 13025       18.36773826 1
13262 13079 13025       22.07913734 2
13263 11130 11471       16.54605762 2
13264 11130 11471       15.67617138 2
13265 12747 12796       5.53557966 2
13266 12747 12796       9.35004973 2
13267 11927 11556       18.97006330 1
13268 11927 11556       21.97129388 2
13269 11854 12371       14.88594725 2
13270 11854 12371       13.93966666 2
13271 13039 12088       15.14753343 2
13272 13039 12088       11.87924998 1
13273 12612 12566       20.07798133 1
13274 12612 12566       18.98669832 2
13275 11986 11381       13.61077505 2
13276 11986 11381       17.86487715 2
13277 11663 12040       11.59955284 2
13278 11663 12040       12.26599296 1
13279 12465 12689       17.55807346 2
13280 12465 12689       22.80746922 2
13281 12612 12204       28.46120318 1
13282 12612 12204       30.25360812 2
13283 12123 11524       26.04685449 2
13284 12123 11524       21.76785442 1
13285 11744 12524       16.53561452 1
13286 11744 12524       17.98410557 2
13287 11986 12484       22.54637983 2
13288 11986 12484       23.22746698 2
13289 11258 11751       25.25740758 2
13290 11258 11751       21.17506661 1
13291 12740 12830       22.70202329 2
13292 12740 12830       20.99027448 2
13293 11744 12424       18.63256873 1
13294 11744 12424       17.41106958 1
13295 12517 12457       21.71015228 2
13296 12517 12457       26.14806644 2
13297 12520 12085       21.89609372 1
13298 12520 12085       20.19327581 2
13299 11479 12622       20.94839882 2
13300 11479 12622       19.93608390 1
13301 12612 11653       20.62722721 2
13302 12612 11653       20.34298450 2
13303 12427 12547       14.74298830 2
13304 12427 12547       10.95571525 2
13305 12523 12645       9.87514300 1
13306 12523 12645       11.28348157 1
13307 12635 12952       15.26950867 1
13308 12635 12952       11.36746673 1
13309 12465 12307       13.37792420 2
13310 12465 12307       13.66487964 2
13311 13073 11335       21.99167598 2
13312 13073 11335       22.58538589 1
13313 12735 11380       28.16375722 2
13314 12735 11380       20.82985808 2
13315 12523 12846       18.08418475 2
13316 12523 12846       13.52256950 1
13317 11753 11770       15.86596672 2
13318 11753 11770       17.04708802 2
13319 11597 12968       17.93155697 1
13320 11597 12968       17.33978772 1
13321 13026 11293       19.43923486 2
13322 13026 11293       22.43257799 2
13323 12735 11598       26.20056694 2
13324 12735 11598       24.87696102 2
13325 13027 12024       20.76612496 2
13326 13027 12024       20.41832817 2
13327 11274 11880       25.02570078 2
13328 11274 11880       22.95106457 2
13329 12190 11606       6.72007788 2
13330 12190 11606       11.10800432 2
13331 11544 11525       20.06019491 2
13332 11544 11525       20.77810425 2
13333 11927 12482       17.55215216 2
13334 11927 12482       17.27577039 2
13335 12189 12166       8.70277195 2
13336 12189 12166       11.32312359 1
13337 11909 12653       10.37513404 1
13338 11909 12653       5.15531171 2
13339 11829 12675       19.37031543 2
13340 11829 12675       20.21507516 2
13341 12465 12705       23.80461791 2
13342 12465 12705       24.30513008 2
13343 12189 11426       6.40480290 2
13344 12189 11426       13.39791053 2
13345 12173 11287       18.92479230 2
13346 12173 11287       17.20912640 2
13347 12523 12289       19.19722426 1
13348 12523 12289       17.77177519 1
13349 11538 11241       8.63157103 2
13350 11538 11241       8.11484933 1
13351 12982 11355       15.62941542 2
13352 12982 11355       15.16832157 1
13353 13027 11716       19.17828840 2
13354 13027 11716       18.96274014 1
13355 12393 12587       13.36029831 2
13356 12393 12587       15.74720467 2
13357 12431 12153       15.54042478 2
13358 12431 12153       18.69344212 2
13359 13050 11519       23.01653873 2
13360 13050 11519       23.64772134 2
13361 13081 11514       11.55894014 2
13362 13081 11514       8.56496048 1
13363 12720 12601       12.08380102 1
13364 12720 12601       10.91697413 2
13365 11172 12464       23.75065261 2
13366 11172 12464       21.59652752 2
13367 11991 11632       16.45484168 1
13368 11991 11632       22.10981697 2
13369 12747 12953       10.89991737 2
13370 12747 12953       8.93649010 2
13371 12242 12192       12.51291012 2
13372 12242 12192       18.67346992 2
13373 12739 12114       15.23649604 2
13374 12739 12114       20.19816574 2
13375 11130 12309       11.23900478 1
13376 11130 12309       12.02018921 2
13377 13050 11465       17.88658593 2
13378 13050 11465       26.02953051 2
13379 11297 11715       5.49338795 2
13380 11297 11715       8.95563667 2
13381 11513 12849       15.60731261 2
13382 11513 12849       15.82465524 2
13383 12349 12751       16.38416662 2
13384 12349 12751       13.96484229 2
13385 11953 12206       15.60114091 2
13386 11953 12206       15.86077426 2
13387 11860 12556       17.97790245 2
13388 11860 12556       16.63844581 1
13389 12349 11737       18.14437358 1
13390 12349 11737       17.85134357 2
13391 12295 12147       8.96961900 2
13392 12295 12147       7.37007521 1
13393 11597 12708       17.68456066 2
13394 11597 12708       21.25387513 2
13395 11134 12159       27.07031713 2
13396 11134 12159       24.05356429 2
13397 12517 12946       24.38426447 2
13398 12517 12946       22.70588170 1
13399 12190 12909       12.06622331 2
13400 12190 12909       8.06667269 2
13401 11348 12359       12.86099558 2
13402 11348 12359       12.19857017 1
13403 12010 11609       11.82991952 2
13404 12010 11609       11.16228410 2
13405 11991 11279       32.85363538 2
13406 11991 11279       34.21428603 1
13407 13050 11709       14.08817432 1
13408 13050 11709       19.91753656 1
13409 11428 12906       35.80851535 2
13410 11428 12906       35.17308738 1
13411 12517 12290       48.36848621 1
13412 12517 12290       39.38554995 2
13413 11927 11555       23.08299102 2
13414 11927 11555       23.38807896 2
13415 11538 12227       11.83861847 2
13416 11538 12227       12.46631738 2
13417 11829 11234       21.32751768 2
13418 11829 11234       30.67964958 1
13419 12272 12450       15.33269161 2
13420 12272 12450       17.46736603 2
13421 12011 12876       17.41113188 2
13422 12011 12876       18.78551327 2
13423 11147 12163       22.71371438 2
13424 11147 12163       21.16570755 1
13425 11909 11518       11.38288401 2
13426 11909 11518       16.11355164 2
13427 12721 11502       16.01170796 1
13428 12721 11502       13.78843381 2
13429 12090 12944       17.43278657 2
13430 12090 12944       19.05076484 2
13431 12183 13061       21.84309160 2
13432 12183 13061       19.61248784 2
13433 12272 12636       10.52408775 2
13434 12272 12636       14.88645268 1
13435 11663 12443       15.15966245 2
13436 11663 12443       10.31866721 1
13437 11479 11589       17.76253518 1
13438 11479 11589       18.60287288 2
13439 11927 12806       29.61665509 1
13440 11927 12806       19.46819070 2
13441 11313 12749       29.83737501 2
13442 11313 12749       28.11890367 2
13443 11768 11846       17.19179215 2
13444 11768 11846       22.37311895 2
13445 12183 11360       19.54780839 1
13446 12183 11360       16.83576012 1
13447 12982 11777       20.08258977 1
13448 12982 11777       17.92686521 2
13449 11172 12964       21.57245379 2
13450 11172 12964       20.42108439 1
13451 12471 11882       18.26990792 2
13452 12471 11882       19.59412397 2
13453 12647 12961       6.91438400 1
13454 12647 12961       8.01503000 2
13455 12638 11965       25.15232251 1
13456 12638 11965       25.69053595 2
13457 11348 12673       13.01029208 2
13458 11348 12673       12.55703133 2
13459 11597 12967       15.83204499 2
13460 11597 12967       23.57403099 2
13461 12739 12767       16.86004468 2
13462 12739 12767       14.26471619 1
13463 12018 12827       20.45717904 2
13464 12018 12827       15.49289081 2
13465 11134 11446       23.19592120 2
13466 11134 11446       24.11864629 1
13467 12471 11191       14.25436635 2
13468 12471 11191       14.43977786 1
13469 12113 11851       21.47780438 2
13470 12113 11851       24.16708637 1
13471 11274 12049       29.01557436 2
13472 11274 12049       28.70274369 2
13473 13010 13069       16.01636602 2
13474 13010 13069       15.11491653 2
13475 13081 12710       9.61203051 1
13476 13081 12710       7.35184231 2
13477 11762 11237       18.35555037 2
13478 11762 11237       20.23080055 2
13479 12520 12544       24.07567864 2
13480 12520 12544       20.79158152 2
13481 12427 12872       13.46876789 2
13482 12427 12872       15.81661153 1
13483 11700 11559       24.12249468 2
13484 11700 11559       27.48056694 2
13485 12929 11941       19.33542079 1
13486 12929 11941       17.70158793 1
13487 12173 11522       29.57612423 1
13488 12173 11522       28.81210769 2
13489 13079 11619       15.12117071 2
13490 13079 11619       14.65662799 1
13491 12523 12845       9.83157219 2
13492 12523 12845       13.82537035 2
13493 11663 11468       9.42633049 2
13494 11663 11468       6.82595245 1
13495 12173 11971       25.77173106 2
13496 12173 11971       27.34599426 2
13497 11953 12860       19.80023184 1
13498 11953 12860       20.17626154 2
13499 11765 12573       12.05201332 2
13500 11765 12573       15.44900169 1
13501 12520 12474       19.54916325 1
13502 12520 12474       19.17518981 2
13503 12167 12092       12.19490582 2
13504 12167 12092       15.73345247 2
13505 12038 12470       12.35916356 2
13506 12038 12470       14.03435294 1
13507 12662 11577       17.48324947 2
13508 12662 11577       17.68317737 2
13509 11744 11488       20.39461161 1
13510 11744 11488       23.28840609 2
13511 11431 12558       15.76949099 2
13512 11431 12558       18.28093008 2
13513 12883 12730       14.46129297 2
13514 12883 12730       14.62992214 1
13515 13093 12489       22.06487825 1
13516 13093 12489       20.84814514 2
13517 11147 11164       20.93638925 2
13518 11147 11164       19.15328272 2
13519 11513 12939       20.53952973 2
13520 11513 12939       17.12536461 2
13521 12574 11910       12.86044584 2
13522 12574 11910       17.01804906 2
13523 11258 12684       23.08110829 2
13524 11258 12684       30.72823141 1
13525 12740 11558       17.83397425 1
13526 12740 11558       18.38677718 2
13527 11953 11328       25.83250357 2
13528 11953 11328       20.22949103 1
13529 12176 11625       10.95786312 1
13530 12176 11625       9.30953257 1
13531 12431 12848       17.53120291 2
13532 12431 12848       21.52298098 2
13533 11283 11430       7.01622586 2
13534 11283 11430       14.19858555 2
13535 12189 11862       17.50505772 2
13536 12189 11862       16.93682783 2
13537 11812 12353       15.46479352 2
13538 11812 12353       11.64289324 1
13539 12720 11929       22.54614827 2
13540 12720 11929       27.35386219 2
13541 12393 11290       13.20557100 1
13542 12393 11290       15.70820666 2
13543 12038 11985       25.80071363 2
13544 12038 11985       20.94397676 1
13545 13010 11949       11.47486318 2
13546 13010 11949       13.85235528 1
13547 13018 11157       13.07258905 2
13548 13018 11157       12.24243313 2
13549 11762 11931       23.29085107 2
13550 11762 11931       21.94414950 2
13551 13026 12933       23.39652226 2
13552 13026 12933       18.20827308 2
13553 12832 11813       15.98760039 1
13554 12832 11813       21.09103885 2
13555 13081 12667       9.65356877 2
13556 13081 12667       11.82626687 2
13557 12623 11651       20.85871763 1
13558 12623 11651       19.72579476 2
13559 12929 11539       23.00556223 1
13560 12929 11539       25.90029896 2
13561 12976 11729       21.78430894 1
13562 12976 11729       18.26475656 1
13563 13010 11135       16.49574160 2
13564 13010 11135       14.58130938 2
13565 11134 12160       23.42588676 2
13566 11134 12160       22.28256660 1
13567 13093 11363       22.19058331 1
13568 13093 11363       25.28930985 1
13569 12183 12853       22.08562705 2
13570 12183 12853       17.03753141 2
13571 12883 12318       24.48120889 2
13572 12883 12318       19.28774755 2
13573 11313 13090       25.84402132 1
13574 11313 13090       28.55157793 1
13575 12507 11804       27.36487701 2
13576 12507 11804       26.81610085 2
13577 12612 12546       27.89614818 2
13578 12612 12546       21.16541135 2
13579 12637 12241       18.40526539 2
13580 12637 12241       23.32634557 2
13581 11130 12955       18.80808503 2
13582 11130 12955       21.87211321 2
13583 12747 12486       20.69719703 1
13584 12747 12486       21.86614549 2
13585 12623 11580       19.48916552 2
13586 12623 11580       18.88030076 2
13587 11700 12707       14.51684808 2
13588 11700 12707       15.65013478 2
13589 12618 11139       17.64682432 1
13590 12618 11139       24.27486955 1
13591 12623 12337       19.07534420 2
13592 12623 12337       17.28342306 2
13593 12635 11956       20.69746066 2
13594 12635 11956       14.25050561 2
13595 12295 11635       13.86070723 2
13596 12295 11635       13.73622082 2
13597 12201 11849       6.87845132 1
13598 12201 11849       5.26029013 2
13599 12183 12214       12.89229476 2
13600 12183 12214       11.11140534 1
13601 11431 13020       23.29081274 2
13602 11431 13020       24.48340524 2
13603 12721 12438       9.51249867 2
13604 12721 12438       12.00015897 2
13605 11283 11429       12.52731055 1
13606 11283 11429       13.18977831 2
13607 13057 13012       19.10528743 1
13608 13057 13012       18.21038653 2
13609 12123 12267       27.87165813 1
13610 12123 12267       24.82911609 1
13611 11297 12873       7.18691283 2
13612 11297 12873       9.58751051 1
13613 11313 11309       24.41693698 1
13614 11313 11309       21.19446561 2
13615 13073 11308       13.31317866 2
13616 13073 11308       18.91020494 2
13617 11768 11294       26.83753278 2
13618 11768 11294       22.63737179 2
13619 11909 11712       10.00030564 2
13620 11909 11712       9.00202421 1
13621 11274 12495       19.07453278 1
13622 11274 12495       17.91200894 2
13623 13057 11261       22.37969492 2
13624 13057 11261       22.90428553 2
13625 11688 12630       13.64460277 2
13626 11688 12630       12.83542224 1
13627 11130 11713       23.13670747 2
13628 11130 11713       18.10633779 1
13629 12338 11282       19.34923224 2
13630 12338 11282       15.40126177 1
13631 13026 11987       22.88388482 1
13632 13026 11987       16.87226539 2
13633 12976 12406       23.51624773 2
13634 12976 12406       18.40951502 1
13635 11258 12125       21.33752583 2
13636 11258 12125       18.03366068 2
13637 12295 12169       14.40905989 2
13638 12295 12169       13.79504295 1
13639 11147 11817       18.29291191 2
13640 11147 11817       15.56320018 2
13641 13039 12865       22.30804533 2
13642 13039 12865       16.81328361 2
13643 11700 11483       21.66989563 2
13644 11700 11483       22.12738319 2
13645 12635 12807       17.99447851 1
13646 12635 12807       17.90047515 2
13647 12471 12275       16.57285387 1
13648 12471 12275       17.99697665 2
13649 12183 11870       18.21761978 1
13650 12183 11870       17.64556319 1
13651 12985 12447       7.71668302 2
13652 12985 12447       9.18759759 2
13653 12338 12625       7.54347940 2
13654 12338 12625       15.94313982 2
13655 12507 13016       19.11901796 2
13656 12507 13016       19.93934821 2
13657 11431 12244       23.62308549 1
13658 11431 12244       23.77035307 2
13659 11538 12215       15.82906741 2
13660 11538 12215       14.70350706 2
13661 12393 12296       17.21498224 2
13662 12393 12296       16.11575984 2
13663 12740 11311       19.49162677 2
13664 12740 11311       14.10434429 1
13665 11127 12847       19.54537483 2
13666 11127 12847       23.00425332 1
13667 11313 12115       24.41071503 2
13668 11313 12115       23.84282866 2
13669 12189 12533       5.70601591 1
13670 12189 12533       4.85663034 2
13671 11860 12989       17.13327525 2
13672 11860 12989       19.68851979 1
13673 13073 11739       12.21957780 2
13674 13073 11739       13.76033590 2
13675 12431 12430       14.28429868 2
13676 12431 12430       10.92350737 2
13677 11812 11855       16.95057978 2
13678 11812 11855       12.34051972 1
13679 11428 11235       21.59816464 2
13680 11428 11235       22.41837353 2
13681 12201 12156       13.02164265 2
13682 12201 12156       18.65030879 2
13683 12638 11349       19.12012337 2
13684 12638 11349       21.59727149 2
13685 11744 11825       17.53897008 2
13686 11744 11825       15.24177672 2
13687 11744 11220       17.86172693 2
13688 11744 11220       15.97603231 2
13689 12176 12392       13.74345665 1
13690 12176 12392       15.47452727 1
13691 12427 12871       14.45514624 2
13692 12427 12871       10.27628232 2
13693 12465 11353       16.98412095 2
13694 12465 11353       11.59296565 2
13695 11953 11643       16.22863940 2
13696 11953 11643       18.35649336 2
13697 11753 11833       17.85714723 1
13698 11753 11833       15.42262343 1
13699 13079 11542       16.15595021 1
13700 13079 11542       12.13892729 2
13701 11854 12112       19.79318267 1
13702 11854 12112       14.55966442 2
13703 11860 12990       22.47644614 2
13704 11860 12990       21.26158923 2
13705 13039 12800       22.10871030 2
13706 13039 12800       18.62918950 2
13707 11127 12188       20.76585774 2
13708 11127 12188       16.65708109 2
13709 13081 11705       14.30519449 2
13710 13081 11705       8.72104557 2
13711 12140 12321       19.65597521 2
13712 12140 12321       19.09714574 1
13713 11663 12552       10.54065233 2
13714 11663 12552       15.49909180 2
13715 12720 12022       12.62823718 2
13716 12720 12022       15.66402726 2
13717 12123 12326       27.28446411 2
13718 12123 12326       30.40143971 2
13719 12735 12712       16.16856629 1
13720 12735 12712       18.87940714 2
13721 11130 12928       10.10570146 2
13722 11130 12928       10.75958530 2
13723 11147 13008       17.49137760 1
13724 11147 13008       15.80428929 1
13725 11860 11487       19.78466704 1
13726 11860 11487       24.59444190 2
13727 11597 11533       21.93781712 1
13728 11597 11533       22.39058334 2
13729 12612 11645       14.35801432 2
13730 12612 11645       6.14618621 2
13731 12338 11281       11.30456182 1
13732 12338 11281       19.90800174 2
13733 13018 11638       19.48511932 1
13734 13018 11638       18.15687231 2
13735 11700 13001       21.87687893 2
13736 11700 13001       22.88876133 2
13737 11544 11847       21.81698600 2
13738 11544 11847       19.98201880 2
13739 11762 12343       19.63093386 1
13740 11762 12343       17.78530965 2
13741 11172 11400       28.53240851 2
13742 11172 11400       29.22070938 2
13743 11753 13013       21.21562511 2
13744 11753 13013       17.86780560 2
13745 11134 12075       18.33539107 2
13746 11134 12075       17.61950433 1
13747 11283 12764       17.35847780 2
13748 11283 12764       15.06556104 2
13749 12427 12499       21.55556611 2
13750 12427 12499       28.09057437 1
13751 12507 11224       25.68734764 1
13752 12507 11224       28.33024112 2
13753 12465 12308       10.90608164 2
13754 12465 12308       12.57039278 2
13755 12176 11682       16.79947333 2
13756 12176 11682       13.42502844 2
13757 12465 11879       12.66904991 1
13758 12465 11879       15.39668248 1
13759 11428 13003       25.78513457 1
13760 11428 13003       27.01022271 1
13761 12338 11978       13.23998701 1
13762 12338 11978       13.66845307 2
13763 11753 12478       23.01851512 2
13764 11753 12478       22.46642385 2
13765 12349 12606       15.62868103 2
13766 12349 12606       15.76254159 1
13767 12739 11476       15.96339561 1
13768 12739 11476       19.64593627 2
13769 11688 11798       8.17604752 2
13770 11688 11798       14.30085115 2
13771 12638 11628       19.40258045 2
13772 12638 11628       31.09711591 1
13773 12242 12154       18.73324797 2
13774 12242 12154       13.76830258 2
13775 11765 11873       17.30675992 2
13776 11765 11873       19.06292109 2
13777 11854 12680       12.68646843 2
13778 11854 12680       15.92536863 2
13779 12393 12681       16.77564836 2
13780 12393 12681       21.49100189 2
13781 12929 12119       16.30514213 1
13782 12929 12119       19.66577977 2
13783 12747 12855       11.19320300 2
13784 12747 12855       13.23155407 2
13785 13093 12458       19.71912720 2
13786 13093 12458       25.67224109 1
13787 12740 11999       24.94217175 2
13788 12740 11999       23.90930068 2
13789 12635 12271       12.08355129 2
13790 12635 12271       14.83778892 2
13791 13081 12674       9.82456084 2
13792 13081 12674       10.93127476 2
13793 12176 11702       7.34383368 2
13794 12176 11702       7.09234158 2
13795 11812 12221       19.56574583 2
13796 11812 12221       20.11486762 2
13797 12183 11262       21.64496331 2
13798 12183 11262       18.84706098 2
13799 11669 11217       17.02522714 1
13800 11669 11217       16.39017210 2
13801 12113 12633       13.59639282 2
13802 12113 12633       14.02673204 2
13803 11134 11387       15.74462732 1
13804 11134 11387       19.77226007 2
13805 11313 13089       34.38158062 2
13806 11313 13089       29.37772334 1
13807 11991 11280       31.31491721 1
13808 11991 11280       24.99144252 2
13809 11597 12697       21.63008776 2
13810 11597 12697       23.84358644 2
13811 11172 11893       36.66966275 1
13812 11172 11893       33.06025676 1
13813 11860 12135       25.57648662 2
13814 11860 12135       27.57799620 2
13815 12740 11808       20.31625274 2
13816 12740 11808       16.94954461 2
13817 12190 11724       7.97296571 2
13818 12190 11724       8.79838312 2
13819 12393 12588       17.13567322 1
13820 12393 12588       17.54356492 2
13821 11663 12493       5.42640993 2
13822 11663 12493       5.04731299 1
13823 11127 11403       11.30821283 2
13824 11127 11403       16.00912599 2
13825 11829 12676       18.77899256 2
13826 11829 12676       19.10212158 1
13827 11754 11245       16.08752714 2
13828 11754 11245       10.86176142 1
13829 13057 12616       19.79287422 1
13830 13057 12616       19.55367334 2
13831 12929 12071       18.59940438 2
13832 12929 12071       17.42519882 2
13833 12662 12525       17.26827146 2
13834 12662 12525       15.04809130 1
13835 12011 12380       26.26084712 2
13836 12011 12380       26.26695828 1
13837 11754 11246       13.48886343 2
13838 11754 11246       14.37542709 2
13839 12113 11325       18.35074070 2
13840 12113 11325       21.41636611 1
13841 12272 11687       14.57758320 1
13842 12272 11687       14.75823739 1
13843 11538 12216       14.32812733 2
13844 11538 12216       15.17325216 2
13845 11258 11767       31.63104715 2
13846 11258 11767       37.95436866 2
13847 12201 12640       10.22351645 2
13848 12201 12640       15.89666495 2
13849 12140 11660       11.88184378 2
13850 12140 11660       14.49034866 2
13851 12520 12185       15.59216663 1
13852 12520 12185       15.85576954 2
13853 11597 12099       15.48148082 1
13854 11597 12099       18.21256819 2
13855 11765 11474       10.70151508 1
13856 11765 11474       11.83873190 1
13857 12173 11838       24.74544583 2
13858 12173 11838       21.68308989 2
13859 11127 11259       15.82771260 2
13860 11127 11259       17.08689541 2
13861 12520 11740       12.49296748 2
13862 12520 11740       19.10194394 2
13863 12140 11292       8.67998923 2
13864 12140 11292       11.51853832 2
13865 11663 12051       3.80423076 2
13866 11663 12051       1.19423545 2
13867 12739 12262       22.57286497 1
13868 12739 12262       18.10515536 2
13869 12623 11579       18.84825355 2
13870 12623 11579       20.51662032 2
13871 11313 12066       25.16905780 2
13872 11313 12066       23.97350334 1
13873 12123 11339       24.60008458 2
13874 12123 11339       27.81828426 2
13875 12018 13029       15.81011504 1
13876 12018 13029       18.97053977 2
13877 12090 11741       11.02869503 2
13878 12090 11741       13.86591733 1
13879 11297 12560       6.72102927 1
13880 11297 12560       13.47736433 2
13881 12638 12599       22.86851242 2
13882 12638 12599       16.39153901 2
13883 11513 12440       18.69760565 2
13884 11513 12440       14.41340465 1
13885 11274 12210       28.33876140 1
13886 11274 12210       23.55387374 1
13887 12637 11230       21.82681554 2
13888 12637 11230       18.71696122 2
13889 12523 12908       10.35503144 2
13890 12523 12908       10.34406398 1
13891 12739 12219       16.46464927 1
13892 12739 12219       15.86332475 2
13893 12471 12320       25.49058310 2
13894 12471 12320       18.63219404 2
13895 12924 13042       23.70176479 1
13896 12924 13042       25.18560025 1
13897 12427 12442       10.24563287 2
13898 12427 12442       14.63074762 2
13899 12638 11994       25.18065369 2
13900 12638 11994       30.74783508 1
13901 12735 12446       33.33785780 1
13902 12735 12446       25.51669743 2
13903 12623 12537       19.33289195 2
13904 12623 12537       17.81331506 1
13905 11762 12650       18.81249946 2
13906 11762 12650       14.32613354 1
13907 11172 12801       29.51943218 1
13908 11172 12801       22.98897600 2
13909 11274 11165       23.13585262 1
13910 11274 11165       24.13893532 2
13911 11754 12592       16.49139080 1
13912 11754 12592       15.24863791 2
13913 11134 12759       21.24965768 2
13914 11134 12759       19.71876320 2
13915 11986 12212       26.21593038 2
13916 11986 12212       18.68086954 1
13917 13073 12045       23.64884643 2
13918 13073 12045       21.15702260 2
13919 12507 11441       31.57134874 2
13920 12507 11441       31.06605066 1
13921 11953 12008       18.75022983 2
13922 11953 12008       17.22234648 1
13923 11669 11594       20.55064242 2
13924 11669 11594       18.32796609 2
13925 12272 11640       12.32548630 2
13926 12272 11640       14.28838782 2
13927 12427 12414       10.91418236 2
13928 12427 12414       14.94225389 2
13929 12507 12634       13.36747376 2
13930 12507 12634       20.69827146 2
13931 12173 11449       20.80706004 2
13932 12173 11449       19.51738050 2
13933 11127 11404       18.06471286 2
13934 11127 11404       19.81125069 1
13935 12018 12803       17.96102288 2
13936 12018 12803       18.94923490 2
13937 12113 12251       18.89932610 1
13938 12113 12251       22.04067099 2
13939 11688 11823       10.59511256 1
13940 11688 11823       4.90236751 2
13941 12167 11107       12.19053694 2
13942 12167 11107       19.30269974 2
13943 11538 11591       9.65870670 2
13944 11538 11591       6.98613311 2
13945 12637 12577       14.88725102 1
13946 12637 12577       17.66681799 2
13947 12242 12191       21.36446550 1
13948 12242 12191       21.36816884 2
13949 11754 12666       19.42623709 1
13950 11754 12666       13.53132284 2
13951 12173 12412       22.60088320 2
13952 12173 12412       22.89646057 1
13953 11986 12097       23.84417550 2
13954 11986 12097       24.55313627 2
13955 12574 12171       16.58472746 2
13956 12574 12171       14.96459730 1
13957 12431 11409       13.22232633 2
13958 12431 11409       15.14747589 1
13959 12985 12026       9.67143868 2
13960 12985 12026       10.99540222 1
13961 11909 11711       17.80644506 2
13962 11909 11711       12.12778356 2
13963 12140 11875       20.73710101 2
13964 12140 11875       28.52897246 1
13965 12739 12538       22.67474619 2
13966 12739 12538       19.39220850 2
13967 11597 12100       20.48355448 2
13968 11597 12100       17.73480130 2
13969 12140 12810       11.52061915 2
13970 12140 12810       12.41574799 1
13971 12242 12095       15.41490521 1
13972 12242 12095       17.30350477 2
13973 13027 12582       21.77860841 1
13974 13027 12582       20.25475836 2
13975 12740 11493       22.63486742 2
13976 12740 11493       24.33122474 2
13977 13073 12891       19.72148371 2
13978 13073 12891       17.93289945 2
13979 12623 12182       19.73546669 1
13980 12623 12182       21.75872016 2
13981 12976 12699       20.31382037 2
13982 12976 12699       16.69437242 2
13983 11274 12492       22.99088892 2
13984 11274 12492       17.91576307 1
13985 11258 11219       18.63479371 2
13986 11258 11219       18.75222530 2
13987 11986 12116       21.46146759 2
13988 11986 12116       19.23580550 1
13989 12272 12421       11.40128407 1
13990 12272 12421       14.82858727 2
13991 12038 12469       19.19617660 2
13992 12038 12469       16.46201347 2
13993 13093 11903       14.35492135 2
13994 13093 11903       17.24463192 1
13995 11428 11461       31.56313619 2
13996 11428 11461       36.07032501 2
13997 11909 11983       13.01123154 2
13998 11909 11983       12.71526099 2
13999 11538 13006       12.25184302 1
14000 11538 13006       8.18989381 1
14001 11134 12157       22.74597023 2
14002 11134 12157       25.77030755 2
14003 11283 13096       15.87614151 1
14004 11283 13096       15.98062716 2
14005 12523 12930       16.98619363 2
14006 12523 12930       13.74274024 2
14007 12523 12480       8.37531361 2
14008 12523 12480       12.22860355 1
14009 12140 12322       17.44584635 2
14010 12140 12322       18.76715319 2
14011 13026 12980       24.36156517 1
14012 13026 12980       29.28587231 2
14013 13093 12748       17.49164449 2
14014 13093 12748       11.61652552 2
14015 12721 11501       9.99127350 2
14016 12721 11501       7.68273017 2
14017 13057 12785       22.11180116 1
14018 13057 12785       22.42535246 1
14019 11348 12367       14.96436907 2
14020 11348 12367       13.71028246 2
14021 13027 13046       19.56484347 2
14022 13027 13046       19.47114712 2
14023 11127 11788       10.43501382 2
14024 11127 11788       14.85116643 1
14025 12635 12263       12.46237140 2
14026 12635 12263       14.15424483 2
14027 11784 13075       13.94556795 1
14028 11784 13075       6.84727350 2
14029 11927 11503       10.31585260 1
14030 11927 11503       13.06511856 2
14031 11909 12444       15.74765637 2
14032 11909 12444       12.67607608 2
14033 11597 12631       13.88211428 2
14034 11597 12631       16.74051729 2
14035 12038 11888       29.09894213 1
14036 12038 11888       27.01156273 2
14037 11754 12809       21.09015729 1
14038 11754 12809       20.33377829 2
14039 12721 12226       8.39648280 1
14040 12721 12226       15.89548379 2
14041 11768 12256       25.33190815 2
14042 11768 12256       30.70630796 2
14043 12747 12798       17.07791723 1
14044 12747 12798       14.03768638 2
14045 12618 11125       19.46842528 1
14046 12618 11125       15.24681332 2
14047 12985 11374       10.10522588 2
14048 12985 11374       14.47838493 2
14049 11854 12348       22.14627231 2
14050 11854 12348       19.70375319 2
14051 13073 12217       26.65851821 1
14052 13073 12217       24.33029299 2
14053 11784 11861       17.87674569 2
14054 11784 11861       15.15372129 2
14055 11909 12688       17.16103608 2
14056 11909 12688       20.27399302 2
14057 12167 11267       27.52412494 2
14058 12167 11267       16.69243161 1
14059 12924 12411       18.66927271 1
14060 12924 12411       15.95356720 1
14061 12242 12843       25.44550555 2
14062 12242 12843       21.56379415 1
14063 11768 11842       22.52934792 2
14064 11768 11842       21.82809894 1
14065 12140 12842       13.09103446 2
14066 12140 12842       20.15550727 2
14067 11860 12136       24.30369246 2
14068 11860 12136       25.49469696 2
14069 11513 12884       17.33034842 2
14070 11513 12884       18.72882398 2
14071 12832 11814       16.72608989 1
14072 12832 11814       15.89306870 2
